Identifiant Museofile;Region administrative;Commune;Nom officiel du musee;Adresse;URL;Latitude;Longitude
M0702;Normandie;Conches-en-Ouche;musee municipal;route de Sainte-Marguerite;museeduverre.fr/fr;48,955254;0,935945
M0704;Normandie;La Couture-Boussey;musee des instruments à vent;Place de l'Eglise;www.lacoutureboussey.fr/lcb-mairie/index.php/fr/musee;48,908972;1,386877
M0708;Normandie;Vernon;musee Alphonse-Georges Poulain;12 rue du Pont;www.vernon27.fr/la-ville/culture/musee/;49,094855;1,484927
M0701;Normandie;Bernay;musee municipal;Place Guillaume-de-Volpiano;www.bernay27.fr/pole-culture/le-musee/;49,088944;0,598806
M0706;Normandie;Louviers;musee municipal;Place Ernest Thorel;/www.ville-louviers.fr/ma-ville/culture/le-musee/;49,215649;1,168552
M0703;Normandie;Evreux;musee de l'ancien evêche;6 rue Charles Corbeau;evreux.fr/sortir/culture/musee-evreux/;49,023998;1,1502
M0705;Normandie;Les Andelys;musee Nicolas Poussin;Rue Sainte-Clotilde;www.ville-andelys.fr/musee-nicolas-poussin-2/;49,245827;1,420009
M0707;Normandie;Pont-Audemer;musee Alfred Canel;64 rue de la Republique;www.ville-pont-audemer.fr/culture/musee-alfred-canel/;49,356747;0,515774
M0682;Normandie;Granville;musee d'Art et d'Histoire de Granville;2 rue Lecarpentier;www.ville-granville.fr/a-voir-a-faire-a-granville/vie-culturelle-et-artistique/musee-dart-et-dhistoire/;48,837248;-1,602814
M0685;Normandie;Saint-Lo;musee des beaux-arts;Place du Champ de Mars;www.saint-lo.fr/decouvrir-bouger/culture/musee-d-art-et-d-histoire;49,116174;-1,087574
M0679;Normandie;Cherbourg;musee de la Liberation;Montee des Resistants;www.cherbourg.fr/infos-services/culture-et-loisirs/musees/musee-de-la-liberation-321.html?L=114;49,630736;-1,616324
M0680;Normandie;Coutances;musee Quesnel-Moriniere;2 rue Quesnel-Moriniere;www.coutances.fr/se-divertir/musee/;49,047263;-1,446668
M0684;Normandie;Granville;musee Christian Dior;;www.musee-dior-granville.com/;48,83751;-1,588374
M0693;Normandie;Villedieu-les-Poêles;musee de la poêlerie;25 rue du General Huard;www.museesvilledieu.sitew.com/;48,840754;-1,221648
M0687;Normandie;Saint-Michel-de-Montjoie;musee du Granit;Le bourg - 50670 Saint-Michel-de-Montjoie;www.manche.fr/patrimoine/parc-musee-granit-N.aspx;48,774021;-1,037895
M0691;Normandie;Valognes;musee regional du cidre et du calvados;Rue du Petit-Versailles;www.mairie-valognes.fr/decouvrir-valognes/musee-regional-cidre/;49,505993;-1,470416
M1190;Normandie;Sainte-Mere-Eglise;ferme-musee du Cotentin;1 rue de Beauvais;www.manche.fr/patrimoine/ferme-musee-cotentin-N.aspx;49,412401;-1,319894
M0675;Normandie;Bricquebec;musee du vieux chateau;Cour du Chateau;www.bricquebec.fr/la_commune_bricquebec/presentation_bricquebec/patrimoine.html;49,424753;-1,649839
M0681;Normandie;Equeurdreville-Hainneville;musee municipal;Hotel de Ville;www.cherbourg.fr/infos-services/culture-et-loisirs/centre-d-art-artotheque-et-lieux-d-exposition/espace-culturel-hippolyte-mars-1703.html?L=330;49,64899337;-1,652644352
M0688;Normandie;Saint-Sauveur-le-Vicomte;musee Barbey d'Aurevilly;66 rue Bottin Desylles;museebarbey.wixsite.com/museebarbey;49,384499;-1,533001
M0689;Normandie;Saint-Vaast-la-Hougue;musee maritime de l'ile Tatihou;BP 3;www.manche.fr/tatihou/;49,587648;-1,267813
M0690;Normandie;Torigni-sur-Vire;musee du chateau;Place Charles-De-Gaulle;www.torignylesvilles.fr/histoire-des-territoires/torigni-sur-vire/;49,03409883;-0,978710667
M0673;Normandie;Avranches;musee municipal de l'Avranchin;place Jean de Saint-Avit;www.avranches.fr/musee-darts-et-dhistoire__trashed/;48,687696;-1,363384
M0674;Normandie;Barenton;musee du Poire;La Logeraie;www.parc-naturel-normandie-maine.fr/musee-du-poire-barenton.html;48,587979;-0,806137
M0676;Normandie;Cerisy-la-Forêt;musee de l'abbaye;Place du Cardinal Guilbert;www.abbaye-cerisy.fr/;49,19308;-0,936738
M0677;Normandie;Cherbourg;musee Thomas Henry;Esplanade de la Laïcite;www.cherbourg.fr/infos-services/culture-et-loisirs/musees/musee-thomas-henry-318.html;49,638452;-1,625439
M0678;Normandie;Cherbourg;musee Emmanuel Liais;19 ter rue Bonhomme;www.cherbourg.fr/infos-services/culture-et-loisirs/musees/museum-emmanuel-liais-320.html?L=114;49,6429;-1,630729
M0683;Normandie;Granville;musee Richard Anacreon;place de l'Isthme;www.ville-granville.fr/a-voir-a-faire-a-granville/vie-culturelle-et-artistique/musee-dart-moderne-richard-anacreon/;48,838549;-1,600543
M0686;Normandie;Saint-Lo;musee du bocage normand, ferme du bois Jugan;Boulevard de la Commune;www.saint-lo.fr/decouvrir-bouger/culture/musee-du-bocage-normand;49,114654;-1,074964
M0697;Normandie;La Ferte-Mace;musee municipal - musee du jouet;;lafertemace.fr/musee-municipal/;48,59056897;-0,359062663
M0698;Normandie;Mortagne-au-Perche;musee percheron;Rue du Portail Saint-Denis;;48,521951;0,547043
M0696;Normandie;L'Aigle;musee municipal d'archeologie;place Fulbert de Beina;www.ville-laigle.fr/culture-et-animations/musee-et-exposition/;48,764955;0,628791
M0700;Normandie;Sees;musee departemental d'art sacre;Place du General de Gaulle;www.ville-sees.fr/visiter-sees/le-musee-dart-religieux/;48,605422;0,171614
M0694;Normandie;Alençon;musee des beaux-arts et de la dentelle;12 rue Charles Aveline;museedentelle.cu-alencon.fr/;48,431484;0,083508
M0695;Normandie;Flers;musee du chateau de Flers;BP 229;www.flers-agglo.fr/culture-sports-et-loisirs/vie-culturelle/visiter-une-exposition/musee-du-chateau-de-flers-decouverte-de-lart-expositions-animations-pour-tous-les-ages/;48,76963604;-0,514904882
M0699;Normandie;Saint-Cyr-La-Rosiere;musee departemental des arts et traditions populaires du Perche;5, hameau de Sainte-Gauburge;www.ecomuseeduperche.fr/;48,324387;0,656069
M0711;Normandie;Caudebec-en-Caux;mausee de la marine de Seine;Avenue Winston Churchill;www.museoseine.fr/presentation/;49,524671;0,72058
M0712;Normandie;Dieppe;chateau-musee;Rue de Chastes;www.dieppe.fr/mini-sites/musee-de-dieppe;49,923908;1,071756
M0726;Normandie;Montville;musee des sapeurs pompiers de France;Rue Baron Bigot;www.musee-sapeurs-pompiers.org/;49,546845;1,076136
M0729;Normandie;Rouen;musee des beaux-arts;Esplanade Marcel Duchamp;mbarouen.fr/fr;49,44499;1,09396
M0735;Normandie;Saint-Nicolas-d'Aliermont;musee de l'horlogerie;48 rue edouard Cannevel;www.musee-horlogerie-aliermont.fr/pages/indexpag.html;49,879641;1,219788
M5067;Normandie;Rouen;musee national de l'education;185 rue Eau-de-Robec;hwww.reseau-canope.fr/musee/;49,441397;1,101667
M0727;Normandie;Neufchatel-en-Bray;musee Mathon-Durand;53 Grande Rue Saint-Pierre;www.neufchatelenbray.fr/vivre-a-neufchatel-en-bray/animations-culturelles/musee/;49,730766;1,436734
M1099;Normandie;Elbeuf;musee municipal;7 cours Gambetta;lafabriquedessavoirs.fr/fr;49,285546;1,006479
M7012;Normandie;Rouen;museum d'histoire naturelle;198 rue Beauvoisine;museumderouen.fr/fr;49,447268;1,098932
M7015;Normandie;Le Havre;museum d'histoire naturelle;Place du Vieux Marche;www.museum-lehavre.fr/;49,487552;0,108231
M0710;Normandie;Caudebec-en-Caux;maison des templiers;Rue Thomas-Bazin;www.rives-en-seine.fr/pcu/maison-des-templiers/;49,525351;0,725967
M0720;Normandie;Le Havre;musee Malraux;2, boulevard Clemenceau;www.muma-lehavre.fr/;49,484796;0,102188
M0725;Normandie;Martainville-Epreville;musee des traditions et arts normands;Route du chateau;www.chateaudemartainville.fr/fr/home/;49,460211;1,292253
M0713;Normandie;Dieppedalle-Croisset;pavillon Flaubert;18 quai Gustave Flaubert;musees-rouen-normandie.fr/fr;49,435017;1,031203
M0722;Normandie;Petit-Couronne;musee Pierre Corneille;502 rue Pierre Corneille;museepierrecorneille.fr/fr;49,389368;1,0216
M0728;Normandie;Notre-Dame-de-Bondeville;musee industriel de la corderie Valois;185 route de Dieppe;corderievallois.fr/fr;49,494507;1,048567
M0731;Normandie;Rouen;musee Pierre Corneille;4, rue de la Pie;museepierrecorneille.fr/fr;49,443051;1,086748
M0734;Normandie;Rouen;musee Flaubert et d'histoire de la medecine;51 rue de Lecat;rouen.fr/medecine;49,445232;1,081736
M0709;Normandie;Barentin;musee municipal;Rue Madeleine Vernet;ville-barentin.fr/patrimoine/musee-dans-la-rue/;49,545218;0,952073
M0714;Normandie;Eu;musee Louis Philippe;Place d'Orleans;www.chateau-eu.fr/;50,049138;1,418369
M0715;Normandie;Fecamp;Les Pêcheries, musee de Fecamp;3 quai capitaine Jean Recher;www.ville-fecamp.fr/-Musee-.html;49,76179;0,36825
M0717;Normandie;Harfleur;musee du prieure;50 rue de la Republique;www.harfleur.fr/equipements_culturels_et_sportifs.html;49,507156;0,19911
M0718;Normandie;Le Havre;musee de l'ancien Havre;1 rue Jerome Bellarmato;www.lehavre.fr/que-faire-au-havre/hotel-dubocage-de-bleville;49,488805;0,114474
M0719;Normandie;Le Havre;musee du prieure de Graville;Rue de l'Abbaye;www.lehavre.fr/annuaire/abbaye-de-graville;49,503006;0,168325
M0721;Normandie;Le Havre;musee de l'armateur;3 quai de l'Ile;www.lehavre.fr/annuaire/maison-de-larmateur;49,486857;0,112815
M0723;Normandie;Notre-Dame-de-Bliquetuit;ecomusee de la basse Seine;692, rue du petit pont;www.pnr-seine-normande.com/;49,497518;0,757352
M0724;Normandie;Lillebonne;musee municipal;7 rue Victor Hugo;musee-juliobona.fr/;49,517842;0,535803
M0730;Normandie;Rouen;musee de la ceramique;1 rue Faucon;museedelaceramique.fr/fr;49,445543;1,093846
M0732;Normandie;Rouen;musee Le Secq des Tournelles;2 rue Jacques Villon;museelesecqdestournelles.fr/fr;49,445148;1,094521
M0733;Normandie;Rouen;musee des antiquites de la Seine-Maritime;198 rue Beauvoisine;museedesantiquites.fr/fr;49,447268;1,098932
M0736;Normandie;Villequier;musee Victor Hugo;Rue Ernest Binet;www.museevictorhugo.fr/fr/home/;49,511951;0,673374
M0737;Normandie;Yvetot;musee municipal des ivoires;8 Place du Marechal Joffre;www.yvetot.fr/le-musee-des-ivoires/;49,617332;0,754906
M0818;Nouvelle-Aquitaine;Angoulême;musee des beaux-arts;1, rue de  Friedland;maam.angouleme.fr/;45,6493;0,152569
M0819;Nouvelle-Aquitaine;Angoulême;atelier-musee du papier;134, rue de Bordeaux;maam.angouleme.fr/musee-du-papier/;45,653356;0,149932
M0820;Nouvelle-Aquitaine;Angoulême;musee de la bande dessinee - centre national de la bande dessinee et de l'image;Quai de la Charente;www.citebd.org/;45,65559977;0,15122268
M0821;Nouvelle-Aquitaine;Angoulême;musee archeologique et historique;44 rue de Montmoreau;sahcharente.fr/;45,647813;0,160838
M0822;Nouvelle-Aquitaine;Cognac;musee municipal du Cognac;48, boulevard Denfert-Rochereau;www.ville-cognac.fr/Les-Musees-de-Cognac-3493.html;45,695744;-0,326186
M0826;Nouvelle-Aquitaine;La Rochelle;musee d'Orbigny-Bernon;2, rue Saint-Come;;46,160752;-1,155429
M7040;Nouvelle-Aquitaine;La Rochelle;museum d'histoire naturelle et d'ethnographie;28 rue Albert 1er;museum.larochelle.fr/;46,164822;-1,151488
M0824;Nouvelle-Aquitaine;Fouras;musee regional;Esplanade de la Legion d'Honneur;musee-fouras.fr/;45,98600616;-1,096922791
M0827;Nouvelle-Aquitaine;La Rochelle;musee du nouveau monde;10, rue Fleuriau;museedunouveaumonde.larochelle.fr/;46,161435;-1,151157
M0831;Nouvelle-Aquitaine;Rochefort;musee de la maison de Pierre Loti;141, rue Pierre Loti;www.maisondepierreloti.fr/;45,934295;-0,962724
M0834;Nouvelle-Aquitaine;Saint-Pierre-d'Oleron;musee oleronais Alienor d'Aquitaine;9 place Gambetta;www.ile-oleron-marennes.com/preparer-mes-vacances/loisirs/patrimoine-et-musees/le-musee-de-l-ile-d-oleron-111708;45,942781;-1,307498
M0836;Nouvelle-Aquitaine;Saintes;musee du Presidial;rue Victor Hugo;www.ville-saintes.fr/decouvrir-sortir/culture/musees/;45,746235;-0,632055
M0823;Nouvelle-Aquitaine;Esnandes;musee de la mytiliculture;Parvis de l'eglise;www.esnandes.fr/tourisme-patrimoine/maison-de-la-baie-du-marais-poitevin;46,250245;-1,111861
M0832;Nouvelle-Aquitaine;Saint-Jean-d'Angely;musee municipal des cordeliers;9 rue Regnaud;www.angely.net/services-publics/culture/musee-des-cordeliers/;45,942607;-0,523425
M0833;Nouvelle-Aquitaine;Saint-Martin-de-Re;musee Ernest Cognacq;13 avenue Victor Bouthillier;www.musee-ernest-cognacq.fr/;46,2055;-1,365288
M5048;Nouvelle-Aquitaine;ile-d'Aix;musee napoleonien et musee africain (annexes du musee national des chateaux de Malmaison et de Bois Preau);ile d'AIX;musees-nationaux-malmaison.fr/musees-napoleonien-africain/;46,011577;-1,176477
M0825;Nouvelle-Aquitaine;La Rochelle;musee des beaux-arts;28, rue Gargouleau;museedesbeauxarts.larochelle.fr/;46,161969;-1,151552
M0828;Nouvelle-Aquitaine;La Rochelle;musee protestant;2, rue Saint-Michel;www.protestantisme-museelarochelle.fr/;46,159482;-1,150024
M0830;Nouvelle-Aquitaine;Rochefort;musee d'art et d'histoire;63 avenue de Gaulle;www.ville-rochefort.fr/hebre-musee-et-patrimoine-0;45,935666;-0,962523
M0829;Nouvelle-Aquitaine;Marans;musee Capon;62, rue d'Aligre;;46,309723;-0,991941
M0835;Nouvelle-Aquitaine;Saintes;musee archeologique;Esplanade Andre-Malraux;www.ville-saintes.fr/decouvrir-sortir/culture/musees/;45,741605;-0,627956
M0837;Nouvelle-Aquitaine;Saintes;musee de l'Echevinage;Rue Alsace-Lorraine;www.ville-saintes.fr/decouvrir-sortir/culture/musees/;45,745991;-0,633096
M0838;Nouvelle-Aquitaine;Saintes;musee Dupuy-Mestreau;4 rue Monconseil;www.ville-saintes.fr/decouvrir-sortir/culture/musees/;45,743294;-0,634076
M0501;Nouvelle-Aquitaine;Ussel;musee du pays d'Ussel;12 rue Michelet;www.ussel19.fr/musee/;45,54705997;2,308435549
M0499;Nouvelle-Aquitaine;Brive;musee Labenche;26 bis boulevard Jules Ferry;www.museelabenche.fr/;45,158512;1,535911
M1084;Nouvelle-Aquitaine;Sarran;musee du president Jacques Chirac;4 Route du Musee;www.museepresidentjchirac.fr/;45,407742;1,940079
M0500;Nouvelle-Aquitaine;Tulle;musee du cloitre;Place Monseigneur Berteaud;www.agglo-tulle.fr/vie-pratique/culture/musees-de-tulle/musee-du-cloitre;45,267654;1,770791
M1191;Nouvelle-Aquitaine;Tulle;musee de la memoire et des industries tullistes;1 bis rue du 9 juin 44;cap.agglo-tulle.fr/;45,260441;1,751522
M0502;Nouvelle-Aquitaine;Aubusson;musee departemental de la tapisserie;avenue des Lissiers;www.cite-tapisserie.fr/;45,954471;2,169905
M0503;Nouvelle-Aquitaine;Gueret;musee d'art et d'archeologie;22, avenue de la Senatorerie;www.ville-gueret.fr/creative/musee-dart-darcheologie/;46,165838;1,870758
M0843;Nouvelle-Aquitaine;Parthenay;musee d'art et d'histoire Georges Turpin;1 rue Vau Saint-Jacques;www.cc-parthenay-gatine.fr/musee-parthenay;46,652064;-0,24942
M7052;Nouvelle-Aquitaine;Niort;musee d'histoire naturelle;26 avenue de Limoges;www.niortagglo.fr/fr/sortir-visiter/patrimoine-et-musees/musee-bernard-dagesci/index.html;46,321168;-0,454351
M0839;Nouvelle-Aquitaine;Bougon;musee des Tumulus;La Chapelle;tumulus-de-bougon.fr/;46,374565;-0,067433
M0840;Nouvelle-Aquitaine;Bressuire;musee municipal;Place de l'Hotel de Ville;www.agglo2b.fr/culture/musees/musee-de-bressuire;46,841873;-0,493243
M0841;Nouvelle-Aquitaine;Niort;musee Bernard d'Agesci;28, avenue de Limoges;www.niortagglo.fr/fr/sortir-visiter/patrimoine-et-musees/musee-bernard-dagesci/index.html;46,321065;-0,454107
M0842;Nouvelle-Aquitaine;Niort;musee ethnographique et archeologique du Donjon;Rue Du Guesclin;www.niortagglo.fr/sortir-visiter/patrimoine-et-musees/musee-du-donjon/index.html;46,329091;-0,509253
M0845;Nouvelle-Aquitaine;Thouars;musee d'art et d'histoire Henri Barre;7 rue Marie de la Tour;thouarsetmoi.fr/ville-dhistoire/patrimoine-et-musee/;46,973531;-0,217936
M1188;Nouvelle-Aquitaine;Perigueux;musee gallo-romain de Vesunna;20 rue du 26e Regiment d'infanterie;www.perigueux-vesunna.fr/;45,179999;0,71269
M0054;Nouvelle-Aquitaine;Mussidan;musee des arts et traditions populaires;2-6 rue Raoul-Grassin;museevoulgre.fr/;45,037634;0,361673
M5014;Nouvelle-Aquitaine;Les Eyzies;musee national de prehistoire;1 rue du musee;musee-prehistoire-eyzies.fr/;44,93608;1,01363
M0050;Nouvelle-Aquitaine;Bourdeilles;chateau de Bourdeilles;;www.chateau-bourdeilles.fr/fr;45,321359;0,586014
M0052;Nouvelle-Aquitaine;Domme;musee Paul Reclus;Place de la Halle;www.sarlat.info/decouvrir/musees/musee-paul-reclus-a-domme/;44,803211;1,214147
M0053;Nouvelle-Aquitaine;Montignac-sur-Vezere;musee Eugene Le Roy;Place Bertran-de-Born;;45,063722;1,163336
M0056;Nouvelle-Aquitaine;Perigueux;musee militaire - souvenirs du Perigord;32, rue des Farges;www.museemilitaire-perigord.fr/;45,183285;0,720943
M0057;Nouvelle-Aquitaine;Perigueux;musee d'art et d'archeologie du Perigord;22, cours Tourny;www.perigueux-maap.fr/;45,186039;0,72395
M0058;Nouvelle-Aquitaine;Saint-Avit-Senieur;musee de site medieval;;;44,77393;0,815624
M0049;Nouvelle-Aquitaine;Bergerac;musee du tabac;Place du Feu;www.bergerac.fr/directory/musee-du-tabac/;44,84976;0,483469
M0051;Nouvelle-Aquitaine;Brantome;musee Fernand Desmoulin;Boulevard Charlemagne;www.perigord-dronne-belle.fr/fr/musee-fernand-desmoulin-PCUAQU024FS00036/;45,364385;0,647127
M0055;Nouvelle-Aquitaine;Nontron;musee departemental de la poupee et du jouet;Avenue du General Leclerc;;45,527264;0,660717
M0060;Nouvelle-Aquitaine;Sarlat;musee de Sarlat et du Perigord noir;Mairie de Sarlat;webmuseo.com/ws/sarlat/app/collection/expo/13;44,89456376;1,233048328
M0061;Nouvelle-Aquitaine;Villefranche-de-Lonchat;musee municipal;;museeleoniegardeau.wixsite.com/monsite;44,94827;0,056581
M7034;Nouvelle-Aquitaine;Creysse;musee-aquarium;28, Site Bella Riva;;44,854512;0,564759
M0063;Nouvelle-Aquitaine;Blaye;musee d'art et d'histoire du pays blayais;Citadelle de Blaye;www.blaye.fr/culture-et-loisirs/musees/80-musee-d-histoire-et-d-archeologie.html;45,126358;-0,66364
M0064;Nouvelle-Aquitaine;Bordeaux;musee d'Aquitaine;20, cours Pasteur;www.musee-aquitaine-bordeaux.fr/;44,835543;-0,575205
M0070;Nouvelle-Aquitaine;Bourg-sur-Gironde;musee de la voiture à cheval. Au temps des caleches;Place du District;www.bourg-gironde.fr/tourisme/chateau-de-citadelle/;45,039017;-0,55971
M7026;Nouvelle-Aquitaine;Bordeaux;museum d'histoire naturelle;5, place Bardineau;www.museum-bordeaux.fr;44,848154;-0,580085
M0062;Nouvelle-Aquitaine;Blasimon;musee archeologique;;;44,748299;-0,074554
M0067;Nouvelle-Aquitaine;Bordeaux;CAPC - musee d'art contemporain;7 rue Ferrere;www.capc-bordeaux.fr/actuellement;44,848186;-0,572137
M0071;Nouvelle-Aquitaine;La Reole;musee municipal;Esplanade Charles de Gaulle;;44,581128;-0,041074
M0072;Nouvelle-Aquitaine;Libourne;musee des beaux-arts et d'archeologie;42 Place Abel Surchamp;www.libourne.fr/culturelle/musee-des-beaux-arts;44,914487;-0,245068
M0065;Nouvelle-Aquitaine;Bordeaux;musee des beaux-arts;20, cours d'Albret;/www.musba-bordeaux.fr/;44,838056;-0,579413
M0066;Nouvelle-Aquitaine;Bordeaux;musee des arts decoratifs et du design;39 rue Bouffard;madd-bordeaux.fr/;44,838956;-0,579686
M0069;Nouvelle-Aquitaine;Bordeaux;musee Goupil;20 cours Pasteur;www.musee-aquitaine-bordeaux.fr/fr/le-musee-goupil;44,835543;-0,575205
M0075;Nouvelle-Aquitaine;Villandraut;musee municipal;Rue Jean Lapeyre;musee-de-villandraut.jimdofree.com/;44,457512;-0,372793
M0068;Nouvelle-Aquitaine;Bordeaux;centre national Jean Moulin;48 rue Vital Carles;www.bordeaux.fr/p63906/centre-jean-moulin;44,838651;-0,577869
M0073;Nouvelle-Aquitaine;Libourne;musee historique du vieux Libourne;s'adresser à la mairie;www.libourne.fr/information-transversale/annuaires/annuaire-des-associations/societe-historique-et-archeologique-384;44,9148033;-0,24517995
M0074;Nouvelle-Aquitaine;Saint-Emilion;musee d'histoire et d'archeologie;s'adresser à la mairie;www.saint-emilion-histoire.fr;44,89461759;-0,155708431
M0504;Nouvelle-Aquitaine;Chateauponsac;musee Rene Bauberot;1 place Saint-Thyrse;www.museechateauponsac.fr/;46,13125;1,274322
M0506;Nouvelle-Aquitaine;Rochechouart;musee departemental d'art contemporain;;www.musee-rochechouart.com/index.php/fr/;45,822521;0,820506
M5015;Nouvelle-Aquitaine;Limoges;musee de la porcelaine Adrien Dubouche;8 place Winston Churchill;www.musee-adriendubouche.fr/;45,832531;1,252114
M0505;Nouvelle-Aquitaine;Limoges;musee des beaux-arts de Limoges - Palais de l'evêche;1 place de l'Evêche;www.museebal.fr/;45,828784;1,265445
M0076;Nouvelle-Aquitaine;Biscarrosse;musee historique de l'hydravion;332, avenue Louis Breguet;www.hydravions-biscarrosse.com/;44,388887;-1,182563
M0079;Nouvelle-Aquitaine;Luxey;atelier-musee;;;44,262826;-0,520865
M0078;Nouvelle-Aquitaine;Hastingues;musee departemental d'Histoire et d'Archeologie;785 route de l'abbaye;www.landes.fr/abbaye-arthous;43,52735;-1,12142
M0085;Nouvelle-Aquitaine;Sanguinet;musee archeologique;Place de la Mairie;www.musee-lac-sanguinet.fr/;44,483822;-1,075791
M0077;Nouvelle-Aquitaine;Dax;musee de Borda;11 Bis rue des Carmes;www.dax.fr/fiche-annuaire/musee-de-borda/;43,710655;-1,054061
M0082;Nouvelle-Aquitaine;Montfort-en-Chalosse;musee des arts et traditions populaires de la Chalosse;480 chemin de Sala;www.museedelachalosse.fr/;43,715749;-0,833916
M0081;Nouvelle-Aquitaine;Mont-de-Marsan;musee Despiau-Wlerick;place Marguerite de Navarre;www.montdemarsan.fr/lutece/jsp/site/Portal.jsp?page_id=108;43,8926;-0,498893
M0080;Nouvelle-Aquitaine;Sabres;ecomusee de la Grande Lande;Route de Solferino;www.marqueze.fr/;44,149414;-0,749433
M0084;Nouvelle-Aquitaine;Saint-Sever;musee d'Art et d'Histoire du Cap de Gascogne;Rue Lamarques;www.saint-sever.fr/Histoire-et-Patrimoine/Les-monuments/Le-couvent-des-Jacobins;43,758542;-0,572168
M0086;Nouvelle-Aquitaine;Samadet;musee departemental de la Faïence et des Arts de la table;2378 route d’Hagetmau;www.landes.fr/musee-faience-samadet;43,641006;-0,510832
M0088;Nouvelle-Aquitaine;Marmande;musee municipal Albert Marzelles;15 rue Abel Boye;mairie-marmande.fr/index.php/le-musee-marzelles;44,498918;0,166067
M0089;Nouvelle-Aquitaine;Nerac;musee du chateau;Rue Henri IV;chateau-nerac.fr/venir-au-musee/;44,135038;0,339995
M1163;Nouvelle-Aquitaine;Mezin;musee du liege et du bouchon;Rue du puits saint Come;ville-mezin.fr/sortir-decouvrir/culture/le-musee-du-liege.html;44,056939;0,256362
M0090;Nouvelle-Aquitaine;Sauveterre-la-Lemance;musee municipal;Le bourg;www.sauveterre-prehistoire.fr/;44,597987;1,017451
M0087;Nouvelle-Aquitaine;Agen;musee municipal des beaux-arts;place du Dr Esquirol;www.musee-agen.fr/fr.html;44,202895;0,615471
M0091;Nouvelle-Aquitaine;Villeneuve-sur-Lot;musee municipal de Gajac;2, rue des Jardins;www.ville-villeneuve-sur-lot.fr/le-musee-de-gajac-78.html;44,405095;0,707815
M0092;Nouvelle-Aquitaine;Arudy;musee municipal;rue des Eglises;www.museearudy.com/?page=decouverte;43,105742;-0,427534
M0098;Nouvelle-Aquitaine;Pau;musee des beaux-arts;rue Mathieu Lalanne;www.pau.fr/article/les-musees-cote-pratique--horaires-tarifs-et-acces;43,297254;-0,364384
M0099;Nouvelle-Aquitaine;Pau;musee Bernadotte;8 rue Tran;www.pau.fr/article/les-musees-cote-pratique--horaires-tarifs-et-acces;43,297209;-0,372526
M5017;Nouvelle-Aquitaine;Pau;musee national du chateau de Pau;2 rue du Chateau;chateau-pau.fr/;43,294699;-0,374378
M0094;Nouvelle-Aquitaine;Bayonne;musee Bonnat - Helleu, musee des beaux-arts de Bayonne;5 rue Jacques Laffitte;webmuseo.com/ws/musee-bonnat-helleu/app/report/index.html;43,492108;-1,472299
M0095;Nouvelle-Aquitaine;Cambo-les-Bains;musee Edmond Rostand;route du Docteur Camino;www.arnaga.com/;43,366872;-1,41606
M0096;Nouvelle-Aquitaine;Guethary;musee municipal;;www.musee-de-guethary.fr/;43,425653;-1,609198
M0100;Nouvelle-Aquitaine;Pau;musee bearnais;Commune d'Oloron Sainte-Marie;;43,18818;-0,604752
M1198;Nouvelle-Aquitaine;Claracq;musee gallo-romain;Route du Chateau;www.musee-claracq.com/;43,514297;-0,303415
M7065;Nouvelle-Aquitaine;Bayonne;museum d'histoire naturelle;1 avenue du Marechal Leclerc;museum-ansot.bayonne.fr/;43,49364188;-1,475169331
M0093;Nouvelle-Aquitaine;Bayonne;musee basque;37 quai des Corsaires;www.musee-basque.com/;43,491093;-1,473823
M0846;Nouvelle-Aquitaine;Chatellerault;musee municipal de l'hotel de Sully;3 rue Clement Krebs;www.grand-chatellerault.fr/culture/le-grand-atelier-chatellerault;46,81393;0,536238
M0851;Nouvelle-Aquitaine;Montmorillon;musee d'art et d'histoire de Montmorillon;9 Avenue Pasteur;www.montmorillon.fr/index.php/cadre-de-vie/34-tourisme-et-patrimoine/259-musee-d-art-et-d-histoire;46,428227;0,872962
M0853;Nouvelle-Aquitaine;Poitiers;musee de l'hypogee des Dunes;101, rue du Pere-de-la-Croix;www.poitiers.fr/c__232_921__Musee_Rupert_de_Chievres_et_Hypogee_des_Dunes.html;46,575749;0,359509
M0850;Nouvelle-Aquitaine;Loudun;musee Charbonneau-Lassay;24 rue du Martray;www.ville-loudun.fr/services-au-public/culture/les-musees;47,009976;0,075743
M0855;Nouvelle-Aquitaine;Poitiers;musee du baptistere Saint-Jean;Rue Jean-Jaures;;46,580519;0,346104
M0847;Nouvelle-Aquitaine;Chatellerault;musee de la moto, de l'automobile et du velo;3 rue Clement Krebs;;46,81393;0,536238
M1097;Nouvelle-Aquitaine;Lussac-les-Chateaux;musee de la Prehistoire Raymond Touchard;21 Route de Montmorillon;www.lasabline.fr/musee-de-prehistoire;46,403482;0,725666
M7057;Nouvelle-Aquitaine;Poitiers;collection d'histoire naturelle;1, Place de la Cathedrale;;46,580584;0,348113
M0848;Nouvelle-Aquitaine;Chauvigny;musee archeologique et d'ethnographie locale;Place du Vieux Marche, cite medievale;www.chauvigny-patrimoine.fr/Musees/musee_traditions_populaires_archeologie.php;46,57103543;0,647848728
M0849;Nouvelle-Aquitaine;Civray;musee municipal;2 place Leclerc;www.civraisiencharlois.com/Musee-archeologique-de-Civray;46,147599;0,296434
